gaze_x,gaze_y,inout_score,in_frame,head_box_xmin,head_box_ymin,head_box_xmax,head_box_ymax,distance_from_center,json_path,person_id,label,frame_file
30,29,1.1076506780227646e-05,False,176.5,116.375,1046.5,712.625,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0048_gaze.json,person_20,scripted,frame_0048_gaze.json
30,29,1.3435687833407428e-05,False,153.8203125,117.7890625,1057.1796875,711.2109375,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0049_gaze.json,person_20,scripted,frame_0049_gaze.json
29,28,4.786004501511343e-05,False,177.0,111.0625,1047.0,712.9375,5.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0050_gaze.json,person_20,scripted,frame_0050_gaze.json
30,28,9.278688958147541e-05,False,175.0,112.25,1045.0,719.75,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0051_gaze.json,person_20,scripted,frame_0051_gaze.json
30,28,0.00011853993783006445,False,178.5,110.75,1048.5,718.25,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0052_gaze.json,person_20,scripted,frame_0052_gaze.json
30,28,0.00017874158220365644,False,174.5,110.25,1044.5,717.75,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0053_gaze.json,person_20,scripted,frame_0053_gaze.json
30,28,0.00012051281373715028,False,176.625,109.75,1039.375,717.25,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0054_gaze.json,person_20,scripted,frame_0054_gaze.json
30,28,0.00023333801073022187,False,176.625,110.25,1039.375,717.75,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0055_gaze.json,person_20,scripted,frame_0055_gaze.json
29,28,0.0005379669019021094,False,180.125,108.75,1042.875,716.25,5.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0056_gaze.json,person_20,scripted,frame_0056_gaze.json
29,28,0.00013950857101008296,False,173.375,109.0625,1036.125,710.9375,5.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0057_gaze.json,person_20,scripted,frame_0057_gaze.json
29,28,0.00019887815869878978,False,176.375,105.75,1053.625,713.25,5.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0058_gaze.json,person_20,scripted,frame_0058_gaze.json
30,28,1.878417970146984e-05,False,183.875,92.484375,1071.125,720.0,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0059_gaze.json,person_20,scripted,frame_0059_gaze.json
30,28,5.129848432261497e-05,False,184.0,99.125,1081.0,717.875,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0060_gaze.json,person_20,scripted,frame_0060_gaze.json
31,29,4.341870953794569e-05,False,184.0,96.625,1081.0,715.375,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0061_gaze.json,person_20,scripted,frame_0061_gaze.json
31,30,1.8819537217495963e-05,False,190.375,100.125,1077.625,718.875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0062_gaze.json,person_20,scripted,frame_0062_gaze.json
31,30,1.5880970750004053e-05,False,193.875,102.71875,1081.125,715.28125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0063_gaze.json,person_20,scripted,frame_0063_gaze.json
31,30,3.7522342609008774e-05,False,200.1875,105.359375,1072.8125,708.640625,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0064_gaze.json,person_20,scripted,frame_0064_gaze.json
31,30,1.0679599654395133e-05,False,199.1875,97.71875,1071.8125,710.28125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0065_gaze.json,person_20,scripted,frame_0065_gaze.json
31,30,8.276756489067338e-06,False,190.0,101.21875,1087.0,713.78125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0066_gaze.json,person_20,scripted,frame_0066_gaze.json
31,31,6.72291025693994e-06,False,186.5,102.21875,1083.5,714.78125,1.4142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0067_gaze.json,person_20,scripted,frame_0067_gaze.json
31,30,1.7623520989218378e-06,False,184.1875,102.21875,1095.8125,714.78125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0068_gaze.json,person_20,scripted,frame_0068_gaze.json
31,30,9.411791324964724e-06,False,185.625,104.859375,1092.375,708.140625,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0069_gaze.json,person_20,scripted,frame_0069_gaze.json
31,29,9.355877409689128e-06,False,174.3125,104.359375,1095.6875,707.640625,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0070_gaze.json,person_20,scripted,frame_0070_gaze.json
31,30,8.887705917004496e-06,False,178.1875,100.71875,1089.8125,713.28125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0071_gaze.json,person_20,scripted,frame_0071_gaze.json
31,30,1.1419131624279544e-05,False,187.0,101.71875,1084.0,714.28125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0072_gaze.json,person_20,scripted,frame_0072_gaze.json
30,30,1.070576581696514e-05,False,186.125,102.21875,1092.875,714.78125,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0073_gaze.json,person_20,scripted,frame_0073_gaze.json
30,30,9.930746273312252e-06,False,182.1875,101.71875,1093.8125,714.28125,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0074_gaze.json,person_20,scripted,frame_0074_gaze.json
30,30,8.702481864020228e-06,False,184.625,102.21875,1091.375,714.78125,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0075_gaze.json,person_20,scripted,frame_0075_gaze.json
30,30,5.868855623702984e-06,False,183.125,102.71875,1089.875,715.28125,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0076_gaze.json,person_20,scripted,frame_0076_gaze.json
30,30,4.483031716517871e-06,False,182.125,101.71875,1088.875,714.28125,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0077_gaze.json,person_20,scripted,frame_0077_gaze.json
30,30,1.8738395510808914e-06,False,180.625,101.71875,1087.375,714.28125,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0078_gaze.json,person_20,scripted,frame_0078_gaze.json
30,30,8.631663149571978e-06,False,180.625,103.71875,1087.375,716.28125,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0079_gaze.json,person_20,scripted,frame_0079_gaze.json
30,31,8.123717634589411e-06,False,187.0,103.21875,1084.0,715.78125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0080_gaze.json,person_20,scripted,frame_0080_gaze.json
30,31,3.5842024317389587e-06,False,180.125,103.71875,1086.875,716.28125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0081_gaze.json,person_20,scripted,frame_0081_gaze.json
31,30,3.8847042560519185e-06,False,186.5,102.71875,1083.5,715.28125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0082_gaze.json,person_20,scripted,frame_0082_gaze.json
31,30,2.9229502160887932e-06,False,186.5,106.359375,1083.5,709.640625,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0083_gaze.json,person_20,scripted,frame_0083_gaze.json
31,30,7.4061081249965355e-06,False,179.6875,102.21875,1091.3125,714.78125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0084_gaze.json,person_20,scripted,frame_0084_gaze.json
31,30,7.176700364652788e-06,False,181.625,105.359375,1088.375,708.640625,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0085_gaze.json,person_20,scripted,frame_0085_gaze.json
31,30,1.4507295418297872e-05,False,177.1875,106.859375,1088.8125,710.140625,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0086_gaze.json,person_20,scripted,frame_0086_gaze.json
31,31,9.340668839286081e-06,False,179.625,106.359375,1086.375,709.640625,1.4142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0087_gaze.json,person_20,scripted,frame_0087_gaze.json
31,30,9.3571452453034e-06,False,174.625,105.21875,1081.375,717.78125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0088_gaze.json,person_20,scripted,frame_0088_gaze.json
31,31,5.851396963407751e-06,False,174.125,111.359375,1080.875,714.640625,1.4142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0089_gaze.json,person_20,scripted,frame_0089_gaze.json
31,30,2.2711303245159797e-05,False,159.9375,112.359375,1091.0625,715.640625,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0090_gaze.json,person_20,scripted,frame_0090_gaze.json
30,30,2.6502975742914714e-05,False,164.125,119.453125,1070.875,716.546875,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0091_gaze.json,person_20,scripted,frame_0091_gaze.json
30,29,2.4921890144469216e-05,False,170.875,120.453125,1058.125,717.546875,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0092_gaze.json,person_20,scripted,frame_0092_gaze.json
29,28,2.7462996513349935e-05,False,154.6875,123.453125,1066.3125,720.0,5.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0093_gaze.json,person_20,scripted,frame_0093_gaze.json
30,28,2.9799532057950273e-05,False,145.828125,148.3203125,1066.671875,711.1796875,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0094_gaze.json,person_20,scripted,frame_0094_gaze.json
30,28,9.093896369449794e-05,False,170.9375,157.40625,1043.5625,708.09375,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0095_gaze.json,person_20,scripted,frame_0095_gaze.json
29,29,0.00041943174437619746,False,183.5625,161.625,1020.9375,712.875,4.242640687119285,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0096_gaze.json,person_20,scripted,frame_0096_gaze.json
29,29,0.0001810562243917957,False,178.0625,166.1875,1015.4375,711.8125,4.242640687119285,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0097_gaze.json,person_20,scripted,frame_0097_gaze.json
28,30,0.0001562029356136918,False,150.8125,166.40625,1013.6875,717.09375,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0098_gaze.json,person_20,scripted,frame_0098_gaze.json
27,30,0.00039520146674476564,False,153.6875,172.90625,998.3125,710.09375,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0099_gaze.json,person_20,scripted,frame_0099_gaze.json
27,30,0.0035802293568849564,False,145.6875,169.84375,990.3125,712.65625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0100_gaze.json,person_20,scripted,frame_0100_gaze.json
27,30,0.0005692743579857051,False,137.0625,178.984375,999.9375,708.015625,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0101_gaze.json,person_20,scripted,frame_0101_gaze.json
27,31,3.670612568384968e-05,False,142.6875,173.90625,987.3125,711.09375,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0102_gaze.json,person_20,scripted,frame_0102_gaze.json
27,31,0.00024393026251345873,False,127.8046875,178.375,996.1953125,708.125,5.0990195135927845,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0103_gaze.json,person_20,scripted,frame_0103_gaze.json
27,30,0.010264561511576176,False,143.8125,166.6875,981.1875,712.3125,5.385164807134504,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0104_gaze.json,person_20,scripted,frame_0104_gaze.json
28,31,2.9407856345642358e-05,False,149.0625,167.84375,971.9375,710.65625,4.123105625617661,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0105_gaze.json,person_20,scripted,frame_0105_gaze.json
28,32,1.9140194126521237e-05,False,149.6875,159.875,994.3125,711.125,4.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0106_gaze.json,person_20,scripted,frame_0106_gaze.json
29,32,1.1253680895606522e-05,False,148.75,158.0625,1004.25,714.9375,3.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0107_gaze.json,person_20,scripted,frame_0107_gaze.json
29,31,2.4472987206536345e-05,False,168.8125,157.0625,991.6875,713.9375,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0108_gaze.json,person_20,scripted,frame_0108_gaze.json
29,30,2.0408831915119663e-05,False,176.6875,154.5,992.3125,717.0,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0109_gaze.json,person_20,scripted,frame_0109_gaze.json
30,30,6.204599776538089e-05,False,174.8125,153.0,997.6875,715.5,2.8284271247461903,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0110_gaze.json,person_20,scripted,frame_0110_gaze.json
29,30,8.33130325190723e-05,False,176.1875,157.3125,1006.3125,714.1875,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0111_gaze.json,person_20,scripted,frame_0111_gaze.json
29,31,0.00010863844363484532,False,170.0625,156.0625,1007.4375,712.9375,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0112_gaze.json,person_20,scripted,frame_0112_gaze.json
29,32,6.938123260624707e-05,False,169.5625,153.75,1006.9375,716.25,3.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0113_gaze.json,person_20,scripted,frame_0113_gaze.json
29,32,5.325536403688602e-05,False,166.1875,156.0625,1010.8125,712.9375,3.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0114_gaze.json,person_20,scripted,frame_0114_gaze.json
29,31,0.00016273562505375594,False,169.5625,153.5,1006.9375,716.0,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0115_gaze.json,person_20,scripted,frame_0115_gaze.json
29,32,6.753245543222874e-05,False,172.8125,154.0,1010.1875,716.5,3.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0116_gaze.json,person_20,scripted,frame_0116_gaze.json
29,32,0.00010397491132607684,False,151.8046875,155.3671875,1020.1953125,713.1328125,3.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0117_gaze.json,person_20,scripted,frame_0117_gaze.json
29,31,8.403417450608686e-05,False,158.5,160.40625,1016.5,711.09375,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0118_gaze.json,person_20,scripted,frame_0118_gaze.json
29,31,0.00010112414747709408,False,169.1875,152.75,1013.8125,715.25,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0119_gaze.json,person_20,scripted,frame_0119_gaze.json
29,32,3.3242271456401795e-05,False,165.875,154.75,1014.125,717.25,3.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0120_gaze.json,person_20,scripted,frame_0120_gaze.json
29,31,6.430298526538536e-05,False,170.6875,157.3125,1015.3125,714.1875,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0121_gaze.json,person_20,scripted,frame_0121_gaze.json
29,32,6.31921284366399e-05,False,174.3125,157.5625,1011.6875,714.4375,3.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0122_gaze.json,person_20,scripted,frame_0122_gaze.json
29,31,0.00010826160723809153,False,174.1875,154.25,1018.8125,716.75,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0123_gaze.json,person_20,scripted,frame_0123_gaze.json
29,31,4.333912147558294e-05,False,167.6875,155.5,1012.3125,718.0,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0124_gaze.json,person_20,scripted,frame_0124_gaze.json
29,31,2.638158002810087e-05,False,172.1875,158.3125,1016.8125,715.1875,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0125_gaze.json,person_20,scripted,frame_0125_gaze.json
29,30,0.0002130201319232583,False,164.8828125,158.390625,1021.6171875,713.609375,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0126_gaze.json,person_20,scripted,frame_0126_gaze.json
29,30,0.0005487786256708205,False,162.0546875,158.640625,1030.4453125,713.859375,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0127_gaze.json,person_20,scripted,frame_0127_gaze.json
29,30,0.00030545200570486486,False,160.0546875,160.9375,1028.4453125,711.0625,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0128_gaze.json,person_20,scripted,frame_0128_gaze.json
29,29,0.00029911202727817,False,165.8046875,159.4375,1034.1953125,709.5625,4.242640687119285,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0129_gaze.json,person_20,scripted,frame_0129_gaze.json
29,28,0.0005240148748271167,False,167.8046875,159.9375,1036.1953125,710.0625,5.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0130_gaze.json,person_20,scripted,frame_0130_gaze.json
29,28,0.0001740266743581742,False,180.375,157.8125,1028.625,714.6875,5.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0131_gaze.json,person_20,scripted,frame_0131_gaze.json
30,28,0.00015688569692429155,False,160.3125,161.15625,1042.6875,711.84375,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0132_gaze.json,person_20,scripted,frame_0132_gaze.json
30,29,0.00011062678095186129,False,175.75,157.8125,1031.25,714.6875,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0133_gaze.json,person_20,scripted,frame_0133_gaze.json
30,29,6.211775325937197e-05,False,165.9765625,164.234375,1046.0234375,709.265625,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0134_gaze.json,person_20,scripted,frame_0134_gaze.json
30,29,2.3052409233059734e-05,False,160.8984375,163.234375,1052.6015625,708.265625,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0135_gaze.json,person_20,scripted,frame_0135_gaze.json
30,29,3.4118751500500366e-05,False,163.7265625,163.484375,1043.7734375,708.515625,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0136_gaze.json,person_20,scripted,frame_0136_gaze.json
31,29,2.5899371394189075e-05,False,164.9765625,165.78125,1045.0234375,705.71875,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0137_gaze.json,person_20,scripted,frame_0137_gaze.json
31,29,2.061531995423138e-05,False,164.2265625,166.28125,1044.2734375,706.21875,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0138_gaze.json,person_20,scripted,frame_0138_gaze.json
31,30,1.9860774045810103e-05,False,165.2265625,167.03125,1045.2734375,706.96875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0139_gaze.json,person_20,scripted,frame_0139_gaze.json
31,30,0.00013743848830927163,False,174.5,158.5625,1030.0,715.4375,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0140_gaze.json,person_20,scripted,frame_0140_gaze.json
32,30,5.999636050546542e-05,False,175.75,159.875,1031.25,711.125,2.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0141_gaze.json,person_20,scripted,frame_0141_gaze.json
32,31,3.6655404983321205e-05,False,169.75,161.375,1025.25,712.625,1.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0142_gaze.json,person_20,scripted,frame_0142_gaze.json
32,31,1.5797832020325586e-05,False,173.0,158.5625,1028.5,715.4375,1.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0143_gaze.json,person_20,scripted,frame_0143_gaze.json
33,32,4.0767914470052347e-05,False,183.125,160.125,1031.375,711.375,1.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0144_gaze.json,person_20,scripted,frame_0144_gaze.json
34,32,1.561458884680178e-05,False,189.8125,158.125,1027.1875,709.375,2.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0145_gaze.json,person_20,scripted,frame_0145_gaze.json
35,33,7.3481510298734065e-06,False,189.875,162.625,1038.125,713.875,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0146_gaze.json,person_20,scripted,frame_0146_gaze.json
35,33,7.303995971597033e-06,False,191.25,162.875,1046.75,714.125,3.1622776601683795,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0147_gaze.json,person_20,scripted,frame_0147_gaze.json
35,34,6.023934020049637e-06,False,195.1328125,162.984375,1051.8671875,708.015625,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0148_gaze.json,person_20,scripted,frame_0148_gaze.json
34,46,0.4912024438381195,False,219.9375,159.8125,1050.0625,716.6875,14.142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0149_gaze.json,person_20,scripted,frame_0149_gaze.json
33,36,0.4787907898426056,False,216.1875,168.390625,1049.8125,703.609375,4.123105625617661,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0150_gaze.json,person_20,scripted,frame_0150_gaze.json
31,33,0.2786024808883667,False,192.9765625,171.125,1073.0234375,700.875,1.4142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0151_gaze.json,person_20,scripted,frame_0151_gaze.json
28,34,0.15698304772377014,False,213.1875,161.9375,1057.8125,707.5625,4.47213595499958,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0152_gaze.json,person_20,scripted,frame_0152_gaze.json
30,33,0.0646875649690628,False,259.0,168.15625,1042.0,705.34375,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0153_gaze.json,person_20,scripted,frame_0153_gaze.json
31,34,0.002137868432328105,False,250.5625,162.1875,1044.4375,707.8125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0154_gaze.json,person_20,scripted,frame_0154_gaze.json
31,34,2.3859942302806303e-05,False,203.875,164.875,1052.125,716.125,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0155_gaze.json,person_20,scripted,frame_0155_gaze.json
30,33,4.932696538162418e-05,False,196.875,161.625,1045.125,712.875,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0156_gaze.json,person_20,scripted,frame_0156_gaze.json
29,32,0.00011956277012359351,False,177.625,156.5625,1040.375,713.4375,3.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0157_gaze.json,person_20,scripted,frame_0157_gaze.json
28,32,0.00018346731667406857,False,177.0,150.5,1032.5,713.0,4.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0158_gaze.json,person_20,scripted,frame_0158_gaze.json
29,30,0.0001343137992080301,False,175.375,141.28125,1038.125,712.21875,3.605551275463989,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0159_gaze.json,person_20,scripted,frame_0159_gaze.json
30,31,5.774816236225888e-05,False,163.25,125.40625,1033.25,707.59375,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0160_gaze.json,person_20,scripted,frame_0160_gaze.json
31,31,4.459563933778554e-05,False,167.0625,140.328125,1029.9375,712.671875,1.4142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0161_gaze.json,person_20,scripted,frame_0161_gaze.json
31,31,2.520901762181893e-05,False,165.3125,141.828125,1028.1875,714.171875,1.4142135623730951,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0162_gaze.json,person_20,scripted,frame_0162_gaze.json
31,32,5.7885004935087636e-05,False,151.1875,152.0625,1023.8125,708.9375,1.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0163_gaze.json,person_20,scripted,frame_0163_gaze.json
31,32,0.00012058523134328425,False,144.9765625,159.484375,1025.0234375,704.515625,1.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0164_gaze.json,person_20,scripted,frame_0164_gaze.json
31,32,0.0005590833607129753,False,146.3046875,165.78125,1014.6953125,705.71875,1.0,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0165_gaze.json,person_20,scripted,frame_0165_gaze.json
31,34,0.0004672779468819499,False,159.0625,169.84375,996.4375,712.65625,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0166_gaze.json,person_20,scripted,frame_0166_gaze.json
31,34,0.0003896952548529953,False,159.0625,174.15625,996.4375,711.34375,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0167_gaze.json,person_20,scripted,frame_0167_gaze.json
31,34,4.668093970394693e-05,False,161.9375,175.65625,992.0625,712.84375,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0168_gaze.json,person_20,scripted,frame_0168_gaze.json
31,34,0.00010052498691948131,False,164.9375,164.4375,1009.5625,710.0625,2.23606797749979,C:\Users\muham\PycharmProjects\gazelle\gaze_output\person_20\scripted\data\frame_0169_gaze.json,person_20,scripted,frame_0169_gaze.json
